,Unnamed: 0,Source,Destination,Q,hour,day,weather,Start_Latitude,Start_Longitude,End_Latitude,End_Longitude
15012,15012,Back Bay,Fenway,22.001144619087363,18,4,Clear,42.35,-71.08,42.347,-71.092
15013,15013,Beacon Hill,Fenway,21.900135479674702,18,4,Clear,42.356,-71.069,42.347,-71.092
15014,15014,Boston University,Fenway,21.4918011647465,18,4,Clear,42.351,-71.105,42.347,-71.092
15015,15015,Fenway,Fenway,23.31517733093776,18,4,Clear,42.347,-71.092,42.347,-71.092
15016,15016,Financial District,Fenway,24.991383264406814,18,4,Clear,42.356,-71.055,42.347,-71.092
15017,15017,Haymarket Square,Fenway,24.337075760221325,18,4,Clear,42.364,-71.059,42.347,-71.092
15018,15018,North End,Fenway,23.939124542886766,18,4,Clear,42.365,-71.056,42.347,-71.092
15019,15019,North Station,Fenway,23.83836358282607,18,4,Clear,42.366,-71.062,42.347,-71.092
15020,15020,Northeastern University,Fenway,23.064883398068837,18,4,Clear,42.34,-71.09,42.347,-71.092
15021,15021,South Station,Fenway,21.577525839152862,18,4,Clear,42.352,-71.055,42.347,-71.092
15022,15022,Theatre District,Fenway,24.888109573454305,18,4,Clear,42.352,-71.064,42.347,-71.092
15023,15023,West End,Fenway,23.813018133359968,18,4,Clear,42.365,-71.064,42.347,-71.092
15024,15024,Back Bay,Financial District,22.000839981052103,18,4,Clear,42.35,-71.08,42.356,-71.055
15025,15025,Beacon Hill,Financial District,21.899520662222624,18,4,Clear,42.356,-71.069,42.356,-71.055
15026,15026,Boston University,Financial District,21.49974450757016,18,4,Clear,42.351,-71.105,42.356,-71.055
15027,15027,Fenway,Financial District,23.320566115806116,18,4,Clear,42.347,-71.092,42.356,-71.055
15028,15028,Financial District,Financial District,29.1788206902441,18,4,Clear,42.356,-71.055,42.356,-71.055
15029,15029,Haymarket Square,Financial District,25.629135832029625,18,4,Clear,42.364,-71.059,42.356,-71.055
15030,15030,North End,Financial District,23.9428927473532,18,4,Clear,42.365,-71.056,42.356,-71.055
15031,15031,North Station,Financial District,23.714109851368427,18,4,Clear,42.366,-71.062,42.356,-71.055
15032,15032,Northeastern University,Financial District,23.06908834308785,18,4,Clear,42.34,-71.09,42.356,-71.055
15033,15033,South Station,Financial District,25.764273579691988,18,4,Clear,42.352,-71.055,42.356,-71.055
15034,15034,Theatre District,Financial District,24.88837757727519,18,4,Clear,42.352,-71.064,42.356,-71.055
15035,15035,West End,Financial District,23.813099484516183,18,4,Clear,42.365,-71.064,42.356,-71.055
15036,15036,Back Bay,Haymarket Square,22.00089065339919,18,4,Clear,42.35,-71.08,42.364,-71.059
15037,15037,Beacon Hill,Haymarket Square,21.89827217818002,18,4,Clear,42.356,-71.069,42.364,-71.059
15038,15038,Boston University,Haymarket Square,21.49472157099128,18,4,Clear,42.351,-71.105,42.364,-71.059
15039,15039,Fenway,Haymarket Square,23.31932118220051,18,4,Clear,42.347,-71.092,42.364,-71.059
15040,15040,Financial District,Haymarket Square,26.27144114876333,18,4,Clear,42.356,-71.055,42.364,-71.059
15041,15041,Haymarket Square,Haymarket Square,26.018694047585388,18,4,Clear,42.364,-71.059,42.364,-71.059
15042,15042,North End,Haymarket Square,23.940064413170823,18,4,Clear,42.365,-71.056,42.364,-71.059
15043,15043,North Station,Haymarket Square,25.003709353258653,18,4,Clear,42.366,-71.062,42.364,-71.059
15044,15044,Northeastern University,Haymarket Square,23.062432035105907,18,4,Clear,42.34,-71.09,42.364,-71.059
15045,15045,South Station,Haymarket Square,21.72448927635688,18,4,Clear,42.352,-71.055,42.364,-71.059
15046,15046,Theatre District,Haymarket Square,24.89013232691101,18,4,Clear,42.352,-71.064,42.364,-71.059
15047,15047,West End,Haymarket Square,23.814576931566418,18,4,Clear,42.365,-71.064,42.364,-71.059
15048,15048,Back Bay,North End,22.001509457759337,18,4,Clear,42.35,-71.08,42.365,-71.056
15049,15049,Beacon Hill,North End,21.89600517007941,18,4,Clear,42.356,-71.069,42.365,-71.056
15050,15050,Boston University,North End,21.4917934737078,18,4,Clear,42.351,-71.105,42.365,-71.056
15051,15051,Fenway,North End,23.31071109198112,18,4,Clear,42.347,-71.092,42.365,-71.056
15052,15052,Financial District,North End,26.026941445010927,18,4,Clear,42.356,-71.055,42.365,-71.056
15053,15053,Haymarket Square,North End,24.414251522047,18,4,Clear,42.364,-71.059,42.365,-71.056
15054,15054,North End,North End,23.944406375671583,18,4,Clear,42.365,-71.056,42.365,-71.056
15055,15055,North Station,North End,24.310977401743557,18,4,Clear,42.366,-71.062,42.365,-71.056
15056,15056,Northeastern University,North End,23.057398496665705,18,4,Clear,42.34,-71.09,42.365,-71.056
15057,15057,South Station,North End,21.544445695512444,18,4,Clear,42.352,-71.055,42.365,-71.056
15058,15058,Theatre District,North End,24.894256050928394,18,4,Clear,42.352,-71.064,42.365,-71.056
15059,15059,West End,North End,23.813348526488124,18,4,Clear,42.365,-71.064,42.365,-71.056
15060,15060,Back Bay,North Station,22.001454707262116,18,4,Clear,42.35,-71.08,42.366,-71.062
15061,15061,Beacon Hill,North Station,21.899530378829603,18,4,Clear,42.356,-71.069,42.366,-71.062
15062,15062,Boston University,North Station,21.500728854763395,18,4,Clear,42.351,-71.105,42.366,-71.062
15063,15063,Fenway,North Station,23.31959747667306,18,4,Clear,42.347,-71.092,42.366,-71.062
15064,15064,Financial District,North Station,24.076445144961355,18,4,Clear,42.356,-71.055,42.366,-71.062
15065,15065,Haymarket Square,North Station,26.145519682716596,18,4,Clear,42.364,-71.059,42.366,-71.062
15066,15066,North End,North Station,23.941571968815268,18,4,Clear,42.365,-71.056,42.366,-71.062
15067,15067,North Station,North Station,24.885059225063397,18,4,Clear,42.366,-71.062,42.366,-71.062
15068,15068,Northeastern University,North Station,23.066953113444807,18,4,Clear,42.34,-71.09,42.366,-71.062
15069,15069,South Station,North Station,23.260548339333013,18,4,Clear,42.352,-71.055,42.366,-71.062
15070,15070,Theatre District,North Station,24.884810095190485,18,4,Clear,42.352,-71.064,42.366,-71.062
15071,15071,West End,North Station,23.811448435904765,18,4,Clear,42.365,-71.064,42.366,-71.062
15072,15072,Back Bay,Northeastern University,22.00215621001493,18,4,Clear,42.35,-71.08,42.34,-71.09
15073,15073,Beacon Hill,Northeastern University,21.89657778575633,18,4,Clear,42.356,-71.069,42.34,-71.09
15074,15074,Boston University,Northeastern University,21.491481472856503,18,4,Clear,42.351,-71.105,42.34,-71.09
15075,15075,Fenway,Northeastern University,23.30914945141372,18,4,Clear,42.347,-71.092,42.34,-71.09
15076,15076,Financial District,Northeastern University,24.99901333660211,18,4,Clear,42.356,-71.055,42.34,-71.09
15077,15077,Haymarket Square,Northeastern University,24.284800457655585,18,4,Clear,42.364,-71.059,42.34,-71.09
15078,15078,North End,Northeastern University,23.93404685821495,18,4,Clear,42.365,-71.056,42.34,-71.09
15079,15079,North Station,Northeastern University,23.68641945700817,18,4,Clear,42.366,-71.062,42.34,-71.09
15080,15080,Northeastern University,Northeastern University,23.065207171905858,18,4,Clear,42.34,-71.09,42.34,-71.09
15081,15081,South Station,Northeastern University,21.082041366192804,18,4,Clear,42.352,-71.055,42.34,-71.09
15082,15082,Theatre District,Northeastern University,24.88946368011912,18,4,Clear,42.352,-71.064,42.34,-71.09
15083,15083,West End,Northeastern University,23.80930517073449,18,4,Clear,42.365,-71.064,42.34,-71.09
15084,15084,Back Bay,South Station,22.005207572101547,18,4,Clear,42.35,-71.08,42.352,-71.055
15085,15085,Beacon Hill,South Station,21.900095964072605,18,4,Clear,42.356,-71.069,42.352,-71.055
15086,15086,Boston University,South Station,21.49360319420965,18,4,Clear,42.351,-71.105,42.352,-71.055
15087,15087,Fenway,South Station,23.31626175499054,18,4,Clear,42.347,-71.092,42.352,-71.055
15088,15088,Financial District,South Station,29.23269723061494,18,4,Clear,42.356,-71.055,42.352,-71.055
15089,15089,Haymarket Square,South Station,24.42494559187107,18,4,Clear,42.364,-71.059,42.352,-71.055
15090,15090,North End,South Station,23.935578536348583,18,4,Clear,42.365,-71.056,42.352,-71.055
15091,15091,North Station,South Station,23.996343238920208,18,4,Clear,42.366,-71.062,42.352,-71.055
15092,15092,Northeastern University,South Station,23.06588506797424,18,4,Clear,42.34,-71.09,42.352,-71.055
15093,15093,South Station,South Station,25.677769420550764,18,4,Clear,42.352,-71.055,42.352,-71.055
15094,15094,Theatre District,South Station,24.894907748838285,18,4,Clear,42.352,-71.064,42.352,-71.055
15095,15095,West End,South Station,23.81317844922136,18,4,Clear,42.365,-71.064,42.352,-71.055
15096,15096,Back Bay,Theatre District,22.004396874541865,18,4,Clear,42.35,-71.08,42.352,-71.064
15097,15097,Beacon Hill,Theatre District,21.893754754399136,18,4,Clear,42.356,-71.069,42.352,-71.064
15098,15098,Boston University,Theatre District,21.4960939523376,18,4,Clear,42.351,-71.105,42.352,-71.064
15099,15099,Fenway,Theatre District,23.31367281976971,18,4,Clear,42.347,-71.092,42.352,-71.064
15100,15100,Financial District,Theatre District,23.920253521077456,18,4,Clear,42.356,-71.055,42.352,-71.064
15101,15101,Haymarket Square,Theatre District,25.223296418769905,18,4,Clear,42.364,-71.059,42.352,-71.064
15102,15102,North End,Theatre District,23.94448081539615,18,4,Clear,42.365,-71.056,42.352,-71.064
15103,15103,North Station,Theatre District,23.49026424227974,18,4,Clear,42.366,-71.062,42.352,-71.064
15104,15104,Northeastern University,Theatre District,23.0658356544279,18,4,Clear,42.34,-71.09,42.352,-71.064
15105,15105,South Station,Theatre District,23.778240705717,18,4,Clear,42.352,-71.055,42.352,-71.064
15106,15106,Theatre District,Theatre District,24.8907006531912,18,4,Clear,42.352,-71.064,42.352,-71.064
15107,15107,West End,Theatre District,23.813733970243337,18,4,Clear,42.365,-71.064,42.352,-71.064
15108,15108,Back Bay,West End,22.004504977277374,18,4,Clear,42.35,-71.08,42.365,-71.064
15109,15109,Beacon Hill,West End,21.892121857048867,18,4,Clear,42.356,-71.069,42.365,-71.064
15110,15110,Boston University,West End,21.498271007162877,18,4,Clear,42.351,-71.105,42.365,-71.064
15111,15111,Fenway,West End,23.320076438609465,18,4,Clear,42.347,-71.092,42.365,-71.064
15112,15112,Financial District,West End,23.637369257681534,18,4,Clear,42.356,-71.055,42.365,-71.064
15113,15113,Haymarket Square,West End,25.76109826163247,18,4,Clear,42.364,-71.059,42.365,-71.064
15114,15114,North End,West End,23.942212973382084,18,4,Clear,42.365,-71.056,42.365,-71.064
15115,15115,North Station,West End,23.421413613510023,18,4,Clear,42.366,-71.062,42.365,-71.064
15116,15116,Northeastern University,West End,23.06691311729951,18,4,Clear,42.34,-71.09,42.365,-71.064
15117,15117,South Station,West End,23.25094635468792,18,4,Clear,42.352,-71.055,42.365,-71.064
15118,15118,Theatre District,West End,24.891343552716645,18,4,Clear,42.352,-71.064,42.365,-71.064
15119,15119,West End,West End,23.80905695472007,18,4,Clear,42.365,-71.064,42.365,-71.064
15120,15120,Back Bay,Back Bay,0.0,18,4,Rain,42.35,-71.08,42.35,-71.08
15121,15121,Beacon Hill,Back Bay,22.08205824742734,18,4,Rain,42.356,-71.069,42.35,-71.08
15122,15122,Boston University,Back Bay,21.688686411860587,18,4,Rain,42.351,-71.105,42.35,-71.08
15123,15123,Fenway,Back Bay,23.527375217555125,18,4,Rain,42.347,-71.092,42.35,-71.08
15124,15124,Financial District,Back Bay,23.495635266445063,18,4,Rain,42.356,-71.055,42.35,-71.08
15125,15125,Haymarket Square,Back Bay,25.09182704611387,18,4,Rain,42.364,-71.059,42.35,-71.08
15126,15126,North End,Back Bay,24.146620824970945,18,4,Rain,42.365,-71.056,42.35,-71.08
15127,15127,North Station,Back Bay,23.65978909629966,18,4,Rain,42.366,-71.062,42.35,-71.08
15128,15128,Northeastern University,Back Bay,23.26887495524525,18,4,Rain,42.34,-71.09,42.35,-71.08
15129,15129,South Station,Back Bay,22.949754176889503,18,4,Rain,42.352,-71.055,42.35,-71.08
15130,15130,Theatre District,Back Bay,25.104574236494145,18,4,Rain,42.352,-71.064,42.35,-71.08
15131,15131,West End,Back Bay,24.01399902865842,18,4,Rain,42.365,-71.064,42.35,-71.08
15132,15132,Back Bay,Beacon Hill,22.185387664215003,18,4,Rain,42.35,-71.08,42.356,-71.069
15133,15133,Beacon Hill,Beacon Hill,0.0,18,4,Rain,42.356,-71.069,42.356,-71.069
15134,15134,Boston University,Beacon Hill,21.687894918856376,18,4,Rain,42.351,-71.105,42.356,-71.069
15135,15135,Fenway,Beacon Hill,23.53113045415709,18,4,Rain,42.347,-71.092,42.356,-71.069
15136,15136,Financial District,Beacon Hill,23.88231767283764,18,4,Rain,42.356,-71.055,42.356,-71.069
15137,15137,Haymarket Square,Beacon Hill,25.298219619946103,18,4,Rain,42.364,-71.059,42.356,-71.069
15138,15138,North End,Beacon Hill,24.147215064225623,18,4,Rain,42.365,-71.056,42.356,-71.069
15139,15139,North Station,Beacon Hill,23.535396560348897,18,4,Rain,42.366,-71.062,42.356,-71.069
15140,15140,Northeastern University,Beacon Hill,23.273460620589937,18,4,Rain,42.34,-71.09,42.356,-71.069
15141,15141,South Station,Beacon Hill,22.600359460644725,18,4,Rain,42.352,-71.055,42.356,-71.069
15142,15142,Theatre District,Beacon Hill,25.10813606376289,18,4,Rain,42.352,-71.064,42.356,-71.069
15143,15143,West End,Beacon Hill,24.01138227604372,18,4,Rain,42.365,-71.064,42.356,-71.069
15144,15144,Back Bay,Boston University,22.19549127238418,18,4,Rain,42.35,-71.08,42.351,-71.105
15145,15145,Beacon Hill,Boston University,22.09112394212904,18,4,Rain,42.356,-71.069,42.351,-71.105
15146,15146,Boston University,Boston University,0.0,18,4,Rain,42.351,-71.105,42.351,-71.105
15147,15147,Fenway,Boston University,23.53078982941616,18,4,Rain,42.347,-71.092,42.351,-71.105
15148,15148,Financial District,Boston University,24.775072137114503,18,4,Rain,42.356,-71.055,42.351,-71.105
15149,15149,Haymarket Square,Boston University,24.46327157788753,18,4,Rain,42.364,-71.059,42.351,-71.105
15150,15150,North End,Boston University,24.149683364592363,18,4,Rain,42.365,-71.056,42.351,-71.105
15151,15151,North Station,Boston University,23.937483041148063,18,4,Rain,42.366,-71.062,42.351,-71.105
15152,15152,Northeastern University,Boston University,23.273480415468317,18,4,Rain,42.34,-71.09,42.351,-71.105
15153,15153,South Station,Boston University,21.451764647431585,18,4,Rain,42.352,-71.055,42.351,-71.105
15154,15154,Theatre District,Boston University,25.107193530279016,18,4,Rain,42.352,-71.064,42.351,-71.105
15155,15155,West End,Boston University,24.012118997476875,18,4,Rain,42.365,-71.064,42.351,-71.105
15156,15156,Back Bay,Fenway,22.191177019913145,18,4,Rain,42.35,-71.08,42.347,-71.092
15157,15157,Beacon Hill,Fenway,22.08942984581456,18,4,Rain,42.356,-71.069,42.347,-71.092
15158,15158,Boston University,Fenway,21.692722659665197,18,4,Rain,42.351,-71.105,42.347,-71.092
15159,15159,Fenway,Fenway,23.528501195136183,18,4,Rain,42.347,-71.092,42.347,-71.092
15160,15160,Financial District,Fenway,25.248200361988086,18,4,Rain,42.356,-71.055,42.347,-71.092
15161,15161,Haymarket Square,Fenway,24.538006443800928,18,4,Rain,42.364,-71.059,42.347,-71.092
15162,15162,North End,Fenway,24.14979878644879,18,4,Rain,42.365,-71.056,42.347,-71.092
15163,15163,North Station,Fenway,23.875447582442128,18,4,Rain,42.366,-71.062,42.347,-71.092
15164,15164,Northeastern University,Fenway,23.27079657208989,18,4,Rain,42.34,-71.09,42.347,-71.092
15165,15165,South Station,Fenway,21.986735234598715,18,4,Rain,42.352,-71.055,42.347,-71.092
15166,15166,Theatre District,Fenway,25.10940807893597,18,4,Rain,42.352,-71.064,42.347,-71.092
15167,15167,West End,Fenway,24.01221489483211,18,4,Rain,42.365,-71.064,42.347,-71.092
15168,15168,Back Bay,Financial District,22.194452804054706,18,4,Rain,42.35,-71.08,42.356,-71.055
15169,15169,Beacon Hill,Financial District,22.09186085584327,18,4,Rain,42.356,-71.069,42.356,-71.055
15170,15170,Boston University,Financial District,21.691284772534992,18,4,Rain,42.351,-71.105,42.356,-71.055
15171,15171,Fenway,Financial District,23.529584578357223,18,4,Rain,42.347,-71.092,42.356,-71.055
15172,15172,Financial District,Financial District,29.466530968199383,18,4,Rain,42.356,-71.055,42.356,-71.055
15173,15173,Haymarket Square,Financial District,25.855006904215603,18,4,Rain,42.364,-71.059,42.356,-71.055
15174,15174,North End,Financial District,24.15248232855496,18,4,Rain,42.365,-71.056,42.356,-71.055
15175,15175,North Station,Financial District,23.81267004168888,18,4,Rain,42.366,-71.062,42.356,-71.055
15176,15176,Northeastern University,Financial District,23.273714242463964,18,4,Rain,42.34,-71.09,42.356,-71.055
15177,15177,South Station,Financial District,26.063470487642405,18,4,Rain,42.352,-71.055,42.356,-71.055
15178,15178,Theatre District,Financial District,25.110602462944385,18,4,Rain,42.352,-71.064,42.356,-71.055
15179,15179,West End,Financial District,24.01603971176392,18,4,Rain,42.365,-71.064,42.356,-71.055
15180,15180,Back Bay,Haymarket Square,22.195571680889312,18,4,Rain,42.35,-71.08,42.364,-71.059
15181,15181,Beacon Hill,Haymarket Square,22.091861427298685,18,4,Rain,42.356,-71.069,42.364,-71.059
15182,15182,Boston University,Haymarket Square,21.68943186180781,18,4,Rain,42.351,-71.105,42.364,-71.059
15183,15183,Fenway,Haymarket Square,23.53204350709281,18,4,Rain,42.347,-71.092,42.364,-71.059
15184,15184,Financial District,Haymarket Square,26.422334984272663,18,4,Rain,42.356,-71.055,42.364,-71.059
15185,15185,Haymarket Square,Haymarket Square,26.297860225491117,18,4,Rain,42.364,-71.059,42.364,-71.059
15186,15186,North End,Haymarket Square,24.143178514168493,18,4,Rain,42.365,-71.056,42.364,-71.059
15187,15187,North Station,Haymarket Square,25.17290938147882,18,4,Rain,42.366,-71.062,42.364,-71.059
15188,15188,Northeastern University,Haymarket Square,23.275799095155204,18,4,Rain,42.34,-71.09,42.364,-71.059
15189,15189,South Station,Haymarket Square,21.87062265110788,18,4,Rain,42.352,-71.055,42.364,-71.059
15190,15190,Theatre District,Haymarket Square,25.112678352791995,18,4,Rain,42.352,-71.064,42.364,-71.059
15191,15191,West End,Haymarket Square,24.01740718080246,18,4,Rain,42.365,-71.064,42.364,-71.059
15192,15192,Back Bay,North End,22.19149567787771,18,4,Rain,42.35,-71.08,42.365,-71.056
15193,15193,Beacon Hill,North End,22.09325262631864,18,4,Rain,42.356,-71.069,42.365,-71.056
15194,15194,Boston University,North End,21.691882432381824,18,4,Rain,42.351,-71.105,42.365,-71.056
15195,15195,Fenway,North End,23.523666206014056,18,4,Rain,42.347,-71.092,42.365,-71.056
15196,15196,Financial District,North End,26.119771791332656,18,4,Rain,42.356,-71.055,42.365,-71.056
15197,15197,Haymarket Square,North End,24.78365480362212,18,4,Rain,42.364,-71.059,42.365,-71.056
15198,15198,North End,North End,24.15307440405803,18,4,Rain,42.365,-71.056,42.365,-71.056
15199,15199,North Station,North End,24.55290928284536,18,4,Rain,42.366,-71.062,42.365,-71.056
15200,15200,Northeastern University,North End,23.274814889412863,18,4,Rain,42.34,-71.09,42.365,-71.056
15201,15201,South Station,North End,21.78938670990965,18,4,Rain,42.352,-71.055,42.365,-71.056
15202,15202,Theatre District,North End,25.11174014974918,18,4,Rain,42.352,-71.064,42.365,-71.056
15203,15203,West End,North End,24.016251303675546,18,4,Rain,42.365,-71.064,42.365,-71.056
15204,15204,Back Bay,North Station,22.193827391724263,18,4,Rain,42.35,-71.08,42.366,-71.062
15205,15205,Beacon Hill,North Station,22.09144008838978,18,4,Rain,42.356,-71.069,42.366,-71.062
15206,15206,Boston University,North Station,21.688699915565856,18,4,Rain,42.351,-71.105,42.366,-71.062
15207,15207,Fenway,North Station,23.53262944436641,18,4,Rain,42.347,-71.092,42.366,-71.062
15208,15208,Financial District,North Station,24.15695846907735,18,4,Rain,42.356,-71.055,42.366,-71.062
15209,15209,Haymarket Square,North Station,26.39157492678788,18,4,Rain,42.364,-71.059,42.366,-71.062
15210,15210,North End,North Station,24.14945110689018,18,4,Rain,42.365,-71.056,42.366,-71.062
15211,15211,North Station,North Station,25.137200531624337,18,4,Rain,42.366,-71.062,42.366,-71.062
15212,15212,Northeastern University,North Station,23.27374680943169,18,4,Rain,42.34,-71.09,42.366,-71.062
15213,15213,South Station,North Station,23.346485132196985,18,4,Rain,42.352,-71.055,42.366,-71.062
15214,15214,Theatre District,North Station,25.114888719525744,18,4,Rain,42.352,-71.064,42.366,-71.062
15215,15215,West End,North Station,24.01062797499004,18,4,Rain,42.365,-71.064,42.366,-71.062
15216,15216,Back Bay,Northeastern University,22.195167962660506,18,4,Rain,42.35,-71.08,42.34,-71.09
15217,15217,Beacon Hill,Northeastern University,22.088353736715355,18,4,Rain,42.356,-71.069,42.34,-71.09
15218,15218,Boston University,Northeastern University,21.69106169457796,18,4,Rain,42.351,-71.105,42.34,-71.09
15219,15219,Fenway,Northeastern University,23.533459015210408,18,4,Rain,42.347,-71.092,42.34,-71.09
15220,15220,Financial District,Northeastern University,25.265506369171295,18,4,Rain,42.356,-71.055,42.34,-71.09
15221,15221,Haymarket Square,Northeastern University,24.521648032074054,18,4,Rain,42.364,-71.059,42.34,-71.09
15222,15222,North End,Northeastern University,24.148256972850504,18,4,Rain,42.365,-71.056,42.34,-71.09
15223,15223,North Station,Northeastern University,23.81664411291093,18,4,Rain,42.366,-71.062,42.34,-71.09
15224,15224,Northeastern University,Northeastern University,23.27316999952901,18,4,Rain,42.34,-71.09,42.34,-71.09
15225,15225,South Station,Northeastern University,21.51574061320242,18,4,Rain,42.352,-71.055,42.34,-71.09
15226,15226,Theatre District,Northeastern University,25.10786696613076,18,4,Rain,42.352,-71.064,42.34,-71.09
15227,15227,West End,Northeastern University,24.01485973885697,18,4,Rain,42.365,-71.064,42.34,-71.09
15228,15228,Back Bay,South Station,22.191721154668887,18,4,Rain,42.35,-71.08,42.352,-71.055
15229,15229,Beacon Hill,South Station,22.09156230334252,18,4,Rain,42.356,-71.069,42.352,-71.055
15230,15230,Boston University,South Station,21.68835014122078,18,4,Rain,42.351,-71.105,42.352,-71.055
15231,15231,Fenway,South Station,23.52853978872219,18,4,Rain,42.347,-71.092,42.352,-71.055
15232,15232,Financial District,South Station,29.543476588878395,18,4,Rain,42.356,-71.055,42.352,-71.055
15233,15233,Haymarket Square,South Station,24.65021692295187,18,4,Rain,42.364,-71.059,42.352,-71.055
15234,15234,North End,South Station,24.152370467284342,18,4,Rain,42.365,-71.056,42.352,-71.055
15235,15235,North Station,South Station,24.11983762762384,18,4,Rain,42.366,-71.062,42.352,-71.055
15236,15236,Northeastern University,South Station,23.266745512971845,18,4,Rain,42.34,-71.09,42.352,-71.055
15237,15237,South Station,South Station,25.934479581459787,18,4,Rain,42.352,-71.055,42.352,-71.055
15238,15238,Theatre District,South Station,25.116439147761945,18,4,Rain,42.352,-71.064,42.352,-71.055
15239,15239,West End,South Station,24.014386159813476,18,4,Rain,42.365,-71.064,42.352,-71.055
15240,15240,Back Bay,Theatre District,22.18580646292452,18,4,Rain,42.35,-71.08,42.352,-71.064
15241,15241,Beacon Hill,Theatre District,22.08947576110858,18,4,Rain,42.356,-71.069,42.352,-71.064
15242,15242,Boston University,Theatre District,21.689879498954028,18,4,Rain,42.351,-71.105,42.352,-71.064
15243,15243,Fenway,Theatre District,23.527781686481465,18,4,Rain,42.347,-71.092,42.352,-71.064
15244,15244,Financial District,Theatre District,24.0506864799966,18,4,Rain,42.356,-71.055,42.352,-71.064
15245,15245,Haymarket Square,Theatre District,25.49552045407284,18,4,Rain,42.364,-71.059,42.352,-71.064
15246,15246,North End,Theatre District,24.148539210599807,18,4,Rain,42.365,-71.056,42.352,-71.064
15247,15247,North Station,Theatre District,23.517228457362748,18,4,Rain,42.366,-71.062,42.352,-71.064
15248,15248,Northeastern University,Theatre District,23.271743523374244,18,4,Rain,42.34,-71.09,42.352,-71.064
15249,15249,South Station,Theatre District,23.91396535837488,18,4,Rain,42.352,-71.055,42.352,-71.064
15250,15250,Theatre District,Theatre District,25.104298037741167,18,4,Rain,42.352,-71.064,42.352,-71.064
15251,15251,West End,Theatre District,24.01746151804304,18,4,Rain,42.365,-71.064,42.352,-71.064
15252,15252,Back Bay,West End,22.19079606191135,18,4,Rain,42.35,-71.08,42.365,-71.064
15253,15253,Beacon Hill,West End,22.09365776196953,18,4,Rain,42.356,-71.069,42.365,-71.064
15254,15254,Boston University,West End,21.69049319777424,18,4,Rain,42.351,-71.105,42.365,-71.064
15255,15255,Fenway,West End,23.529924361257116,18,4,Rain,42.347,-71.092,42.365,-71.064
15256,15256,Financial District,West End,23.837361840269416,18,4,Rain,42.356,-71.055,42.365,-71.064
15257,15257,Haymarket Square,West End,26.02182665093227,18,4,Rain,42.364,-71.059,42.365,-71.064
15258,15258,North End,West End,24.15243870354926,18,4,Rain,42.365,-71.056,42.365,-71.064
15259,15259,North Station,West End,23.423608393121963,18,4,Rain,42.366,-71.062,42.365,-71.064
15260,15260,Northeastern University,West End,23.27268762471914,18,4,Rain,42.34,-71.09,42.365,-71.064
15261,15261,South Station,West End,23.41377021775745,18,4,Rain,42.352,-71.055,42.365,-71.064
15262,15262,Theatre District,West End,25.11204515649973,18,4,Rain,42.352,-71.064,42.365,-71.064
15263,15263,West End,West End,24.01778598754033,18,4,Rain,42.365,-71.064,42.365,-71.064
15264,15264,Back Bay,Back Bay,0.0,18,5,Clear,42.35,-71.08,42.35,-71.08
15265,15265,Beacon Hill,Back Bay,21.876590480136127,18,5,Clear,42.356,-71.069,42.35,-71.08
15266,15266,Boston University,Back Bay,21.51777101199494,18,5,Clear,42.351,-71.105,42.35,-71.08
15267,15267,Fenway,Back Bay,23.33450480728575,18,5,Clear,42.347,-71.092,42.35,-71.08
15268,15268,Financial District,Back Bay,23.73126371823307,18,5,Clear,42.356,-71.055,42.35,-71.08
15269,15269,Haymarket Square,Back Bay,24.87259316394104,18,5,Clear,42.364,-71.059,42.35,-71.08
15270,15270,North End,Back Bay,23.93297330582963,18,5,Clear,42.365,-71.056,42.35,-71.08
15271,15271,North Station,Back Bay,23.262621778678252,18,5,Clear,42.366,-71.062,42.35,-71.08
15272,15272,Northeastern University,Back Bay,23.085675566301468,18,5,Clear,42.34,-71.09,42.35,-71.08
15273,15273,South Station,Back Bay,22.61732976076386,18,5,Clear,42.352,-71.055,42.35,-71.08
15274,15274,Theatre District,Back Bay,24.897624219101328,18,5,Clear,42.352,-71.064,42.35,-71.08
15275,15275,West End,Back Bay,23.780030535628352,18,5,Clear,42.365,-71.064,42.35,-71.08
15276,15276,Back Bay,Beacon Hill,21.998559178661537,18,5,Clear,42.35,-71.08,42.356,-71.069
15277,15277,Beacon Hill,Beacon Hill,0.0,18,5,Clear,42.356,-71.069,42.356,-71.069
15278,15278,Boston University,Beacon Hill,21.51970082946354,18,5,Clear,42.351,-71.105,42.356,-71.069
15279,15279,Fenway,Beacon Hill,23.331185012473263,18,5,Clear,42.347,-71.092,42.356,-71.069
15280,15280,Financial District,Beacon Hill,23.383133694063662,18,5,Clear,42.356,-71.055,42.356,-71.069
15281,15281,Haymarket Square,Beacon Hill,24.98526137949311,18,5,Clear,42.364,-71.059,42.356,-71.069
15282,15282,North End,Beacon Hill,23.929315649878223,18,5,Clear,42.365,-71.056,42.356,-71.069
15283,15283,North Station,Beacon Hill,23.095734348104585,18,5,Clear,42.366,-71.062,42.356,-71.069
15284,15284,Northeastern University,Beacon Hill,23.08015200796545,18,5,Clear,42.34,-71.09,42.356,-71.069
15285,15285,South Station,Beacon Hill,22.633317250154565,18,5,Clear,42.352,-71.055,42.356,-71.069
15286,15286,Theatre District,Beacon Hill,24.8973551141852,18,5,Clear,42.352,-71.064,42.356,-71.069
